time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-30 12:34:38.716 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480509278340,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,4,14547344,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:35:38.729 UTC, ,125,3176613,1752,30312,448, ,7, ,36,4,0.11, , , , , , , ,7,7, , , ,5,2,10, ,24,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480509278340,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,17285304,-1, , , , , , ,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:36:38.759 UTC, ,125,3176613,1752,30312,448, ,7, ,36, , , , , , , , , ,7,7, , , ,5,2,10, ,18, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480509278340,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18408496,-1, , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:36:47.815 UTC, ,125,3176165,1752,30312, , ,7, ,12, , , , , , , , , ,7,7, , , ,5,2,10, ,6, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480509278340,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18728624,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:37:33.534 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480509453157,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,5,13813280,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:38:08.122 UTC, ,125,3176165,1752,30312, , ,7, ,32,4,0.13, , , , , , , ,7,7, , , ,5,2,10, ,20,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480509453157,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16251384,-1, , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:49:51.096 UTC, ,125,3163749,1752,17760,136, ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,4, ,47,23, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510190704,3145728, , , ,32,0, , , ,3, , , ,3, , , , ,32,1,2048,1, , , , ,200704,50, , , , , , , , ,1,5,13831480,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:50:08.610 UTC, ,125,3176165,1752,30312, , ,7, ,14,4,0.29, , , , , , , ,7,7, , , ,5,2,10, ,11,8, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510190704,3145728, , , ,16,0, , , , , , , ,3, , , , ,16,1, , , , , , ,32768,16, , , , , , , , , , ,15946280,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:51:39.908 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510299543,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,5,14870520,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:51:56.143 UTC, ,125,3176165,1752,30312, , ,7, ,16,4,0.25, , , , , , , ,7,7, , , ,5,2,10, ,13,9, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510299543,3145728, , , ,17,0, , , ,1, , , ,3, , , , ,17,1, , , , , , ,36864,18, , , , , , , , , , ,16984584,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:52:24.751 UTC, ,125,3163749,1752,17760,136, ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,4, ,47,23, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510344377,3145728, , , ,32,0, , , ,3, , , ,3, , , , ,32,1,2048,1, , , , ,200704,50, , , , , , , , ,1,4,15899088,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:53:24.764 UTC, ,125,3176613,1752,30312,448, ,7, ,26,4,0.15, , , , , , , ,7,7, , , ,5,2,10, ,17,9, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510344377,3145728, , , ,17,0, , , , , , , ,3, , , , ,17,1, , , , , , ,34816,17, , , , , , , , , , ,18332616,-1, , , , , , ,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:53:35.503 UTC, ,125,3176165,1752,30312, , ,7, , , , , , , , , , , ,7,7, , , ,5,2,10, , , , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510344377,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18495192,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:54:15.617 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510455250,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,4,14575800,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:54:25.591 UTC, ,125,3176165,1752,30312, , ,7, ,20,4,0.20, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510455250,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16968448,-1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:54:45.769 UTC, ,125,3163693,1752,17760,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510485375,3145728, , , ,31,0, , , ,3, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,4,13840008,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:55:06.266 UTC, ,125,3176165,1752,30312, , ,7, ,19,4,0.21, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510485375,3145728, , , ,18,0, , , , , , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,15914304,-1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:55:45.094 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510544705,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,4,14872496,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:55:57.424 UTC, ,125,3176165,1752,30312, , ,7, ,20,4,0.20, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510544705,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,17265064,-1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 12:59:34.315 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510773940,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,5,13528216,-1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:00:34.328 UTC, ,125,3176613,1752,30312,448, ,7, ,20,4,0.20, , , , , , , ,7,7, , , ,5,2,10, ,14,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510773940,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,15920888,-1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:00:57.785 UTC, ,125,3176165,1752,30312, , ,7, ,14, , , , , , , , , ,7,7, , , ,5,2,10, ,6, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510773940,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16401984,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:01:28.068 UTC, ,125,3163613,1752,17760, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,45,22, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510887703,3145728, , , ,31,0, , , ,2, , , ,3, , , , ,31, ,2048,1, , , , ,196608,48, , , , , , , , ,1,5,14899288,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:02:16.539 UTC, ,125,3176165,1752,30312, , ,7, ,48,4,0.08, , , , , , , ,7,7, , , ,5,2,10, ,26,10, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510887703,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,17336792,-1, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:02:56.552 UTC, ,125,3163837,1752,17760,224, ,3,1,30,3,0.10, , , , , , , ,3,3, ,2,1,2,1,4, ,49,24, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , ,4,262, , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , ,32,0, , , ,3, , , ,3, , , , ,32,1,2048,1, , , , ,202752,51, , , , , , , , ,1,6,15952616,-1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:03:56.564 UTC, ,589,3174093,1752,27328,448, ,6, ,44,3,0.07, , , , , , , ,6,6, , , ,4,3,7, ,14,4, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , ,11,0, , , , , , , ,3, , , , ,11,1, , , , , , ,20480,10, , , , , , , , , , ,18553072,-1, , , , , , ,37, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,4, ,9, , , , , , , , , ,6,12, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:04:56.594 UTC, ,589,3174093,1752,27328,448, ,6, ,8, , , , , , , , , ,6,6, , , ,4,3,7, ,2, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18715624,-1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:05:56.624 UTC, ,589,3174093,1752,27328,448, ,6, ,8, , , , , , , , , ,6,6, , , ,4,3,7, ,2, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18878152,-1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:06:56.653 UTC, ,589,3174093,1752,27328,448, ,6, ,8, , , , , , , , , ,6,6, , , ,4,3,7, ,2, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19203480,-1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:07:56.686 UTC, ,589,3177077,1752,30312,448, ,7, ,24,1,0.04, , , , , , , ,7,7, , , ,5,2,10, ,10,2, , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , ,4,0, , , , , , , ,3, , , , ,4,1, , , , , , ,8192,4, , , , , , , , , , ,19366008,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21, ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:08:56.708 UTC, ,589,3177077,1752,30312,448, ,7, , , , , , , , , , , ,7,7, , , ,5,2,10, , , , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19528576,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:09:56.721 UTC, ,589,3177077,1752,30312,448, ,7, ,40, , , , , , , , , ,7,7, , , ,5,2,10, ,22, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20017016,-1, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32, ,2, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:10:56.747 UTC, ,589,3177077,1752,30312,448, ,7, ,49, , , , , , , , , ,7,7, , , ,5,2,10, ,22, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20504408,-1, , , , , , ,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, ,3, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:11:56.771 UTC, ,589,3177077,1752,30312,448, ,7, ,34, , , , , , , , , ,7,7, , , ,5,2,10, ,17, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20504408,-1, , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28, ,2, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:12:11.780 UTC, ,589,3176629,1752,30312, , ,7, ,13, , , , , , , , , ,7,7, , , ,5,2,10, ,6, , , , , , , , , , , , , , ,28218,13, ,27654, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480510976181,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20991784,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, ,1, , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:22:34.111 UTC, ,125,3163637,1752,17784, , ,3,1,29,3,0.10, , , , , , , ,3,3, ,2,1,2,1,4, ,50,23, , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , ,4,293, , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,215040,51, , , , , , , , ,1,6,13865784,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:23:34.122 UTC, ,125,3176645,1752,30344,448, ,7, ,34,4,0.12, , , , , , , ,7,7, , , ,5,2,10, ,20,10, , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , ,18,0, , , ,1, , , ,3, , , , ,18,1, , , , , , ,38912,19, , , , , , , , , , ,16374944,-1, , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , , , , , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-30 13:24:34.165 UTC, ,125,3176645,1752,30344,448, ,7, , , , , , , , , , , ,7,7, , , ,5,2,10, , , , , , , , , , , , , , , , ,32768,14, ,30882, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480512153631,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16537520,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
